@timestamp,docket_id,docket_rmc,truck_registration,docket_plant_code,docket_datetime_batch_utc,volume_delivered,docket_jobsite_description,detail_docket_consistence_class,detail_docket_consistence_class_min,detail_docket_consistence_class_max,detail_docket_consistence_target,detail_docket_consistence_lower_limit_composite,detail_docket_consistence_upper_limit_composite
2025-01-28 12:18:19.000,London-Concrete--41237914,London-Concrete,WU19HYJ,BWL,2025-01-28T12:17:35.670Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-28 12:21:18.000,London-Concrete--41237857,London-Concrete,RX18HLD,OCO,2025-01-28T12:13:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 12:27:19.000,London-Concrete--41237938,London-Concrete,RE67BVT,HNL,2025-01-28T12:26:35.328Z,7.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-01-28 12:28:18.000,London-Concrete--41237945,London-Concrete,WU19HZV,BWL,2025-01-28T12:28:05.466Z,4.5,EXCHANGE SQUARE - BROADGATE,SF2,660,750,0,660,750
2025-01-28 12:28:20.000,London-Concrete--41237764,London-Concrete,WN66YBU,BWL,2025-01-28T11:19:00.000Z,7,EXCHANGE SQUARE - BROADGATE,SF2,660,750,0,660,750
2025-01-28 12:47:18.000,London-Concrete--41237991,London-Concrete,RX18HLD,OCO,2025-01-28T12:47:13.337Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 12:49:20.000,London-Concrete--41237938,London-Concrete,RE67BVT,HNL,2025-01-28T12:35:00.000Z,7.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-01-28 12:49:20.000,London-Concrete--41238000,London-Concrete,KT15AAZ,HNL,2025-01-28T12:48:44.912Z,7.5,2 CHESTER ROAD - ARCHWAY,S4,160,210,0,150,220
2025-01-28 13:17:18.000,London-Concrete--41237991,London-Concrete,RX18HLD,OCO,2025-01-28T12:59:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 13:23:20.000,London-Concrete--41237914,London-Concrete,WU19HYJ,BWL,2025-01-28T12:28:00.000Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-28 13:23:21.000,London-Concrete--41238092,London-Concrete,WX71VLA,BWL,2025-01-28T13:22:21.598Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-28 13:24:19.000,London-Concrete--41238000,London-Concrete,KT15AAZ,HNL,2025-01-28T12:50:00.000Z,7.5,2 CHESTER ROAD - ARCHWAY,S4,160,210,0,150,220
2025-01-28 13:24:20.000,London-Concrete--41238099,London-Concrete,WU64AUA,HNL,2025-01-28T13:23:51.091Z,7,2 CHESTER ROAD - ARCHWAY,S4,160,210,0,150,220
2025-01-28 13:42:19.000,London-Concrete--41238142,London-Concrete,RX18HLD,OCO,2025-01-28T13:41:39.249Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 13:44:19.000,London-Concrete--41238145,London-Concrete,RV69HCC,BWL,2025-01-28T13:43:46.400Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-28 13:44:20.000,London-Concrete--41238092,London-Concrete,WX71VLA,BWL,2025-01-28T13:32:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-28 13:52:20.000,London-Concrete--41238099,London-Concrete,WU64AUA,HNL,2025-01-28T13:25:00.000Z,7,2 CHESTER ROAD - ARCHWAY,S4,160,210,0,150,220
2025-01-28 14:10:19.000,London-Concrete--41238145,London-Concrete,RV69HCC,BWL,2025-01-28T13:54:00.000Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-28 14:10:21.000,London-Concrete--41238192,London-Concrete,WU18FLE,BWL,2025-01-28T14:10:02.322Z,4.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-01-28 14:12:19.000,London-Concrete--41238196,London-Concrete,KT15AAZ,HNL,2025-01-28T14:11:54.043Z,5.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-01-28 14:18:19.000,London-Concrete--41238192,London-Concrete,WU18FLE,BWL,2025-01-28T14:20:00.000Z,4.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-01-28 14:18:19.000,London-Concrete--41238208,London-Concrete,EK19VBC,BWL,2025-01-28T14:17:58.043Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-28 14:25:19.000,London-Concrete--41238223,London-Concrete,RX18HLD,OCO,2025-01-28T14:24:25.945Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 14:28:18.000,London-Concrete--41238232,London-Concrete,EK19VBB,BWL,2025-01-28T14:28:14.032Z,1.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-28 14:29:19.000,London-Concrete--41238208,London-Concrete,EK19VBC,BWL,2025-01-28T14:28:00.000Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-28 14:35:19.000,London-Concrete--41238232,London-Concrete,EK19VBB,BWL,2025-01-28T14:39:00.000Z,1.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-28 14:41:19.000,London-Concrete--41238223,London-Concrete,RX18HLD,OCO,2025-01-28T14:29:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 14:41:22.000,London-Concrete--41238223,London-Concrete,RX18HLD,OCO,2025-01-28T14:29:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 14:49:19.000,London-Concrete--41238268,London-Concrete,WU72CME,BWL,2025-01-28T14:49:15.659Z,7,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-28 14:57:19.000,London-Concrete--41238268,London-Concrete,WU72CME,BWL,2025-01-28T14:59:00.000Z,7,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-28 14:57:20.000,London-Concrete--41238277,London-Concrete,WU64ATY,BWL,2025-01-28T14:57:01.011Z,4,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-28 15:05:18.000,London-Concrete--41238277,London-Concrete,WU64ATY,BWL,2025-01-28T15:07:00.000Z,4,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-28 15:15:19.000,London-Concrete--41238302,London-Concrete,KX16FOF,BWL,2025-01-28T15:14:21.573Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-28 15:27:19.000,London-Concrete--41238318,London-Concrete,RX68YCR,BWL,2025-01-28T15:26:56.582Z,6.5,SHADWELL PIERHEAD GLAMIS ROAD - SHADWELL,NA,0,0,0,0,0
2025-01-28 15:27:20.000,London-Concrete--41237945,London-Concrete,WU19HZV,BWL,2025-01-28T12:24:00.000Z,4.5,EXCHANGE SQUARE - BROADGATE,SF2,660,750,0,660,750
2025-01-28 15:38:19.000,London-Concrete--41238331,London-Concrete,RX18HLD,OCO,2025-01-28T15:37:37.936Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 15:45:18.000,London-Concrete--41238331,London-Concrete,RX18HLD,OCO,2025-01-28T15:36:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 15:54:19.000,London-Concrete--41238302,London-Concrete,KX16FOF,BWL,2025-01-28T15:24:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-28 15:54:20.000,London-Concrete--41238348,London-Concrete,KX16FOK,BWL,2025-01-28T15:53:48.960Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-28 16:11:21.000,London-Concrete--41238364,London-Concrete,RX68YCR,BWL,2025-01-28T16:10:29.990Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-28 16:11:22.000,London-Concrete--41238348,London-Concrete,KX16FOK,BWL,2025-01-28T16:05:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-28 16:19:23.000,London-Concrete--41238364,London-Concrete,RX68YCR,BWL,2025-01-28T16:21:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-28 16:19:24.000,London-Concrete--41238370,London-Concrete,WU19HYJ,BWL,2025-01-28T16:18:50.283Z,2,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-28 16:26:19.000,London-Concrete--41238373,London-Concrete,RX18HLD,OCO,2025-01-28T16:25:47.808Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 16:37:19.000,London-Concrete--41238373,London-Concrete,RX18HLD,OCO,2025-01-28T16:25:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 17:56:24.000,London-Concrete--41238387,London-Concrete,RX18HLD,OCO,2025-01-28T17:55:23.766Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-28 18:35:21.000,London-Concrete--41238387,London-Concrete,RX18HLD,OCO,2025-01-28T17:54:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-29 07:12:21.000,London-Concrete--41238485,London-Concrete,RE67BVT,HNL,2025-01-29T07:12:11.316Z,7.5,ADVENT WAY - N18,S2,50,90,0,40,100
2025-01-29 07:12:23.000,London-Concrete--41238196,London-Concrete,KT15AAZ,HNL,2025-01-29T14:13:00.000Z,5.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-01-29 07:51:20.000,London-Concrete--41238370,London-Concrete,WU19HYJ,BWL,2025-01-29T16:30:00.000Z,2,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-29 08:20:18.000,London-Concrete--41238677,London-Concrete,WU64ATY,BWL,2025-01-29T08:19:52.725Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 08:23:20.000,London-Concrete--41238485,London-Concrete,RE67BVT,HNL,2025-01-29T07:14:00.000Z,7.5,ADVENT WAY - N18,S2,50,90,0,40,100
2025-01-29 08:23:21.000,London-Concrete--41238685,London-Concrete,WU64AUA,HNL,2025-01-29T08:22:44.678Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 08:37:20.000,London-Concrete--41238677,London-Concrete,WU64ATY,BWL,2025-01-29T08:31:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 09:02:19.000,London-Concrete--41238781,London-Concrete,KT15AAZ,HNL,2025-01-29T09:01:32.205Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 09:02:20.000,London-Concrete--41238685,London-Concrete,WU64AUA,HNL,2025-01-29T08:24:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 09:12:18.000,London-Concrete--41238807,London-Concrete,KX16FOF,BWL,2025-01-29T09:11:39.479Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 09:29:19.000,London-Concrete--41238850,London-Concrete,GN17VMG,BWL,2025-01-29T09:28:51.284Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 09:29:19.000,London-Concrete--41238807,London-Concrete,KX16FOF,BWL,2025-01-29T09:22:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 09:55:19.000,London-Concrete--41238781,London-Concrete,KT15AAZ,HNL,2025-01-29T09:04:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 10:09:19.000,London-Concrete--41238937,London-Concrete,WN66YBU,BWL,2025-01-29T10:08:34.037Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 10:09:20.000,London-Concrete--41238850,London-Concrete,GN17VMG,BWL,2025-01-29T09:40:00.000Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 10:35:19.000,London-Concrete--41238997,London-Concrete,RX68YCR,BWL,2025-01-29T10:35:13.662Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 10:36:19.000,London-Concrete--41238937,London-Concrete,WN66YBU,BWL,2025-01-29T10:19:00.000Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 11:13:19.000,London-Concrete--41238997,London-Concrete,RX68YCR,BWL,2025-01-29T10:47:00.000Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 11:21:19.000,London-Concrete--41239114,London-Concrete,WU19HYJ,BWL,2025-01-29T11:20:45.911Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 11:49:19.000,London-Concrete--41239186,London-Concrete,WU19HZV,BWL,2025-01-29T11:48:31.863Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 11:49:20.000,London-Concrete--41239114,London-Concrete,WU19HYJ,BWL,2025-01-29T11:17:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 11:52:19.000,London-Concrete--41239200,London-Concrete,RE67BVT,HNL,2025-01-29T11:51:57.644Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 11:54:20.000,London-Concrete--41239206,London-Concrete,RX18HLD,OCO,2025-01-29T11:53:33.989Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,S4,160,210,0,150,220
2025-01-29 12:01:19.000,London-Concrete--41239200,London-Concrete,RE67BVT,HNL,2025-01-29T11:54:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 12:01:20.000,London-Concrete--41239218,London-Concrete,WU64AUA,HNL,2025-01-29T12:01:02.034Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-29 12:05:19.000,London-Concrete--41239206,London-Concrete,RX18HLD,OCO,2025-01-29T11:52:00.000Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,S4,160,210,0,150,220
2025-01-29 12:17:20.000,London-Concrete--41239257,London-Concrete,WX71VLA,BWL,2025-01-29T12:17:15.619Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 12:21:19.000,London-Concrete--41239265,London-Concrete,RV69HCC,BWL,2025-01-29T12:20:47.160Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 12:21:20.000,London-Concrete--41239186,London-Concrete,WU19HZV,BWL,2025-01-29T11:44:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 12:22:19.000,London-Concrete--41239114,London-Concrete,WU19HYJ,BWL,2025-01-29T11:17:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 12:32:20.000,London-Concrete--41239265,London-Concrete,RV69HCC,BWL,2025-01-29T12:16:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 12:40:20.000,London-Concrete--41239309,London-Concrete,RX68YCV,OCO,2025-01-29T12:39:24.343Z,6,OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-01-29 12:50:20.000,London-Concrete--41239265,London-Concrete,RV69HCC,BWL,2025-01-29T12:16:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 12:54:20.000,London-Concrete--41239342,London-Concrete,WU18FLE,BWL,2025-01-29T12:53:24.081Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 12:55:18.000,London-Concrete--41239218,London-Concrete,WU64AUA,HNL,2025-01-29T12:02:00.000Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-29 12:55:20.000,London-Concrete--41239343,London-Concrete,KT15AAZ,HNL,2025-01-29T12:54:52.029Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 13:01:20.000,London-Concrete--41239309,London-Concrete,RX68YCV,OCO,2025-01-29T12:38:00.000Z,6,OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-01-29 13:03:21.000,London-Concrete--41239364,London-Concrete,EK19VBC,BWL,2025-01-29T13:02:41.217Z,5,EXCHANGE SQUARE - BROADGATE,SF2,660,750,0,660,750
2025-01-29 13:03:22.000,London-Concrete--41239342,London-Concrete,WU18FLE,BWL,2025-01-29T12:49:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 13:12:19.000,London-Concrete--41239385,London-Concrete,EK19VBB,BWL,2025-01-29T13:11:40.318Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 13:12:20.000,London-Concrete--41239364,London-Concrete,EK19VBC,BWL,2025-01-29T12:58:00.000Z,5,EXCHANGE SQUARE - BROADGATE,SF2,660,750,0,660,750
2025-01-29 13:16:19.000,London-Concrete--41239257,London-Concrete,WX71VLA,BWL,2025-01-29T12:28:00.000Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-29 13:20:19.000,London-Concrete--41239343,London-Concrete,KT15AAZ,HNL,2025-01-29T12:57:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 13:37:19.000,London-Concrete--41239342,London-Concrete,WU18FLE,BWL,2025-01-29T12:49:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 13:37:19.000,London-Concrete--41239342,London-Concrete,WU18FLE,BWL,2025-01-29T12:49:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 13:37:21.000,London-Concrete--41239342,London-Concrete,WU18FLE,BWL,2025-01-29T12:49:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 13:38:19.000,London-Concrete--41239449,London-Concrete,RX18HLD,OCO,2025-01-29T13:38:01.743Z,8,OLD OAK COMMON LANE - NORTH ACTON,SF1,,,600,550,650
2025-01-29 13:43:20.000,London-Concrete--41239460,London-Concrete,WU72CME,BWL,2025-01-29T13:42:49.420Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 13:45:19.000,London-Concrete--41239385,London-Concrete,EK19VBB,BWL,2025-01-29T13:07:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 13:53:19.000,London-Concrete--41239449,London-Concrete,RX18HLD,OCO,2025-01-29T13:36:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,SF1,,,600,550,650
2025-01-29 13:59:20.000,London-Concrete--41239460,London-Concrete,WU72CME,BWL,2025-01-29T13:38:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 14:05:19.000,London-Concrete--41239385,London-Concrete,EK19VBB,BWL,2025-01-29T13:07:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 14:11:19.000,London-Concrete--41239515,London-Concrete,RE67BVT,HNL,2025-01-29T14:10:43.196Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 14:18:19.000,London-Concrete--41239528,London-Concrete,WU64ATY,BWL,2025-01-29T14:18:02.468Z,4,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-29 14:19:19.000,London-Concrete--41239529,London-Concrete,KX16FOF,BWL,2025-01-29T14:18:41.732Z,3.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-29 14:31:19.000,London-Concrete--41239460,London-Concrete,WU72CME,BWL,2025-01-29T13:38:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 14:31:20.000,London-Concrete--41239460,London-Concrete,WU72CME,BWL,2025-01-29T13:38:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 14:31:20.000,London-Concrete--41239460,London-Concrete,WU72CME,BWL,2025-01-29T13:38:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 14:31:21.000,London-Concrete--41239460,London-Concrete,WU72CME,BWL,2025-01-29T13:38:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 14:35:20.000,London-Concrete--41239460,London-Concrete,WU72CME,BWL,2025-01-29T13:38:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 14:51:21.000,London-Concrete--41239581,London-Concrete,KT15AAZ,HNL,2025-01-29T14:51:12.546Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-29 14:51:22.000,London-Concrete--41239515,London-Concrete,RE67BVT,HNL,2025-01-29T14:12:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 14:51:24.000,London-Concrete--41239580,London-Concrete,WU64AUA,HNL,2025-01-29T14:51:03.368Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 14:52:19.000,London-Concrete--41239583,London-Concrete,GN17VMG,BWL,2025-01-29T14:52:11.651Z,7.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-01-29 14:52:20.000,London-Concrete--41239529,London-Concrete,KX16FOF,BWL,2025-01-29T14:29:00.000Z,3.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-29 15:03:19.000,London-Concrete--41239583,London-Concrete,GN17VMG,BWL,2025-01-29T15:03:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-01-29 15:03:22.000,London-Concrete--41239596,London-Concrete,WN66YBU,BWL,2025-01-29T15:02:49.639Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-29 15:09:19.000,London-Concrete--41239603,London-Concrete,RX68YCV,OCO,2025-01-29T15:08:18.737Z,2,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-01-29 15:19:19.000,London-Concrete--41239603,London-Concrete,RX68YCV,OCO,2025-01-29T15:07:00.000Z,2,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-01-29 15:28:18.000,London-Concrete--41239617,London-Concrete,WU19HYJ,BWL,2025-01-29T15:28:13.666Z,7,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-29 15:30:19.000,London-Concrete--41239528,London-Concrete,WU64ATY,BWL,2025-01-29T14:14:00.000Z,4,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-29 15:30:20.000,London-Concrete--41239580,London-Concrete,WU64AUA,HNL,2025-01-29T14:52:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-01-29 15:30:21.000,London-Concrete--41239581,London-Concrete,KT15AAZ,HNL,2025-01-29T14:59:00.000Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-29 15:32:19.000,London-Concrete--41239623,London-Concrete,RX18HLD,OCO,2025-01-29T15:31:55.388Z,7,OLD OAK COMMON LANE - NORTH ACTON,SF1,,,600,550,650
2025-01-29 15:57:20.000,London-Concrete--41239617,London-Concrete,WU19HYJ,BWL,2025-01-29T15:24:00.000Z,7,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-29 15:57:23.000,London-Concrete--41239643,London-Concrete,RX68YCR,BWL,2025-01-29T15:56:22.379Z,3.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-29 16:02:19.000,London-Concrete--41239649,London-Concrete,WU19HZV,BWL,2025-01-29T16:01:45.375Z,2,"1 NORTH QUAY, ASPEN WAY",F5,,,600,550,650
2025-01-29 16:03:19.000,London-Concrete--41239643,London-Concrete,RX68YCR,BWL,2025-01-29T15:53:00.000Z,3.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-29 16:30:19.000,London-Concrete--41239649,London-Concrete,WU19HZV,BWL,2025-01-29T15:58:00.000Z,2,"1 NORTH QUAY, ASPEN WAY",F5,,,600,550,650
2025-01-30 07:15:21.000,London-Concrete--41239773,London-Concrete,WU64AUA,HNL,2025-01-30T07:15:11.612Z,8,ADVENT WAY - N18,S2,50,90,0,40,100
2025-01-30 07:41:19.000,London-Concrete--41239855,London-Concrete,KT15AAZ,HNL,2025-01-30T07:40:28.971Z,7.5,TAPPER WALK-KINGS CROSS,S3,100,150,0,90,160
2025-01-30 07:41:21.000,London-Concrete--41239773,London-Concrete,WU64AUA,HNL,2025-01-30T07:17:00.000Z,8,ADVENT WAY - N18,S2,50,90,0,40,100
2025-01-30 07:50:19.000,London-Concrete--41239887,London-Concrete,KX16FOF,BWL,2025-01-30T07:49:33.254Z,7.5,ADVENT WAY - N18,F5,,,620,570,670
2025-01-30 07:52:18.000,London-Concrete--41239896,London-Concrete,GN17VMG,BWL,2025-01-30T07:52:16.476Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-30 08:20:18.000,London-Concrete--41239974,London-Concrete,WN66YBU,BWL,2025-01-30T08:19:37.355Z,3.5,BROMLEY HIGH STREET - TOWER HAMLETS,S1,10,40,0,0,50
2025-01-30 08:20:20.000,London-Concrete--41239596,London-Concrete,WN66YBU,BWL,2025-01-30T15:14:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-30 08:26:20.000,London-Concrete--41239855,London-Concrete,KT15AAZ,HNL,2025-01-30T07:46:00.000Z,7.5,TAPPER WALK-KINGS CROSS,S3,100,150,0,90,160
2025-01-30 08:30:19.000,London-Concrete--41239974,London-Concrete,WN66YBU,BWL,2025-01-30T08:31:00.000Z,3.5,BROMLEY HIGH STREET - TOWER HAMLETS,S1,10,40,0,0,50
2025-01-30 08:30:20.000,London-Concrete--41240009,London-Concrete,RX68YCR,BWL,2025-01-30T08:29:21.056Z,7.5,ADVENT WAY - N18,F5,,,620,570,670
2025-01-30 08:46:21.000,London-Concrete--41239887,London-Concrete,KX16FOF,BWL,2025-01-30T07:46:00.000Z,7.5,ADVENT WAY - N18,F5,,,620,570,670
2025-01-30 08:46:23.000,London-Concrete--41240047,London-Concrete,WU19HYJ,BWL,2025-01-30T08:45:32.361Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-30 09:09:19.000,London-Concrete--41239855,London-Concrete,KT15AAZ,HNL,2025-01-30T07:46:00.000Z,7.5,TAPPER WALK-KINGS CROSS,S3,100,150,0,90,160
2025-01-30 09:09:19.000,London-Concrete--41239855,London-Concrete,KT15AAZ,HNL,2025-01-30T07:46:00.000Z,7.5,TAPPER WALK-KINGS CROSS,S3,100,150,0,90,160
2025-01-30 09:09:21.000,London-Concrete--41239855,London-Concrete,KT15AAZ,HNL,2025-01-30T07:46:00.000Z,7.5,TAPPER WALK-KINGS CROSS,S3,100,150,0,90,160
2025-01-30 09:11:19.000,London-Concrete--41239896,London-Concrete,GN17VMG,BWL,2025-01-30T07:54:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-30 09:11:20.000,London-Concrete--41240107,London-Concrete,WU19HZV,BWL,2025-01-30T09:10:23.772Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-30 09:20:18.000,London-Concrete--41240138,London-Concrete,WX71VLA,BWL,2025-01-30T09:19:45.499Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-30 09:20:19.000,London-Concrete--41240107,London-Concrete,WU19HZV,BWL,2025-01-30T09:06:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
